Price,Year,Mileage,City,State,Vin,Make,Model
13988,2016,45448,Hillsboro, OR,5NPE24AF8GH367364,Hyundai,Sonata2.4L
12994,2016,45444,Greenfield, WI,5NPE24AF3GH368115,Hyundai,Sonata2.4L
11644,2013,45381,Mukwonago, WI,5NPDH4AE0DH421348,Hyundai,ElantraGLS
10980,2017,45338,Cary, NC,KMHD74LF1HU112844,Hyundai,ElantraSE
12639,2016,45299,Northampton, MA,5NPE24AF1GH384345,Hyundai,Sonata2.4L
12494,2012,45282,El Cajon, CA,5NPEC4AB2CH427269,Hyundai,Sonata4dr
10000,2012,45272,Depew, NY,KMHCU5AE5CU019743,Hyundai,Accent5dr
10989,2016,45266,Shreveport, LA,KMHCT4AE7GU014451,Hyundai,AccentSE
15600,2016,45250,City of Industry, CA,5NPE24AF5GH343832,Hyundai,Sonata2.4L
18744,2013,45115,Norwood, MA,5XYZUDLB6DG101091,Hyundai,Santa
12882,2014,45032,Austin, TX,KMHD35LH5EU220575,Hyundai,Elantra
14184,2013,44981,Cocoa, FL,5XYZU3LBXDG097265,Hyundai,Santa
13990,2016,44940,Virginia, MN,5NPE24AF1GH348901,Hyundai,Sonata2.4L
13999,2014,44855,Murfreesboro, TN,5NPEB4AC7EH819890,Hyundai,SonataGLS
10990,2013,44801,North Charleston, SC,KMHTC6AD9DU095550,Hyundai,VelosterRE:MIX
18888,2014,44699,Las Vegas, NV,5XYZU3LB7EG166477,Hyundai,Santa
10990,2015,44648,Egg Harbor Township, NJ,KMHCT4AE6FU914353,Hyundai,AccentGLS
27850,2015,44621,Lindon, UT,KM8SRDHF3FU092300,Hyundai,Santa
13599,2013,44600,Morrow, GA,KM8JUCAC5DU695704,Hyundai,TucsonGLS
12999,2016,44600,Des Moines, IA,5NPDH4AE0GH674741,Hyundai,ElantraSE
12995,2016,44444,Spokane, WA,5NPDH4AE6GH751340,Hyundai,ElantraLimited
9999,2014,44431,Norcross, GA,5NPEC4ACXEH847468,Hyundai,SonataSE
18899,2014,44429,Elgin, IL,KM8SM4HFXEU071201,Hyundai,Santa
14500,2017,44424,Fort Worth, TX,5NPE24AF2HH442612,Hyundai,SonataSE
18000,2017,44382,Merriam, KS,5XYZT3LB2HG420264,Hyundai,Santa
17400,2013,44375,Greensboro, NC,KM8SMDHF7DU004330,Hyundai,Santa
19621,2013,44371,Stamford, CT,5XYZUDLBXDG109906,Hyundai,Santa
11490,2014,44304,Chicago, IL,KMHTC6AD0EU183520,Hyundai,VelosterAutomatic
12877,2015,44286,Cincinnati, OH,5NPE24AF2FH022233,Hyundai,SonataSE
11799,2016,44265,West Palm Beach, FL,5NPE24AFXGH286351,Hyundai,Sonata2.4L
26998,2015,44199,Glendora, CA,KMHGN4JE2FU056326,Hyundai,Genesis3.8L
14424,2016,44185,Albuquerque, NM,5NPE24AF3GH343893,Hyundai,Sonata2.4L
19455,2017,44161,Matteson, IL,5NMZTDLB1HH000135,Hyundai,Santa
20105,2016,44135,Baton Rouge, LA,KM8SM4HF5GU151539,Hyundai,Santa
14987,2015,44082,Goldsboro, NC,5NPE34AF8FH127873,Hyundai,Sonata4dr
14900,2014,44059,Mechanicsburg, PA,5XYZU3LB8EG134086,Hyundai,Santa
10599,2016,44057,Merced, CA,KMHCT4AE0GU996811,Hyundai,AccentSE
10499,2016,43988,Raleigh, NC,KMHCT4AE7GU979374,Hyundai,AccentSE
16925,2013,43970,Farmington, NM,KMHHT6KD0DU088085,Hyundai,Genesis
25699,2017,43853,Mobile, AL,KM8SM4HF8HU187579,Hyundai,Santa
12897,2017,43818,West Allis, WI,5NPD74LF2HH077732,Hyundai,ElantraSE
18995,2015,43800,Reno, NV,5NPE34AF4FH023784,Hyundai,SonataLimited
17974,2015,43797,El Paso, TX,5NPE34AF3FH012985,Hyundai,SonataLimited
13993,2016,43762,Carrollton, TX,5NPE24AFXGH403281,Hyundai,Sonata2.4L
11800,2016,43451,Jacksonville, FL,5NPDH4AE5GH781171,Hyundai,ElantraSE
16170,2016,43427,San Antonio, TX,5XYZT3LB2GG372554,Hyundai,Santa
12000,2015,43390,Seattle, WA,KMHCT4AE7FU880486,Hyundai,AccentGLS
13975,2016,43305,Lubbock, TX,5NPE24AF9GH278497,Hyundai,Sonata2.4L
11995,2014,43186,Oxnard, CA,KMHCT4AE1EU663093,Hyundai,AccentGLS
13988,2014,43171,Longview, TX,KM8JU3AG6EU800660,Hyundai,TucsonSE
25995,2014,42990,Burnsville, MN,KM8SRDHF2EU087815,Hyundai,Santa
12299,2013,42981,Killeen, TX,KMHTC6AD7DU175588,Hyundai,VelosterRE:MIX
15992,2015,42892,Labelle, FL,5NPE34AF7FH096390,Hyundai,SonataLimited
7990,2015,42829,Miami, FL,KMHCT4AE9FU821360,Hyundai,AccentGLS
13988,2016,42800,Chandler, AZ,5NPDH4AEXGH663391,Hyundai,ElantraLimited
12988,2014,42699,Claremont, CA,KMHDH4AE2EU172411,Hyundai,Elantra4dr
8990,2015,42640,Mission Hills, CA,KMHCT4AE0FU915014,Hyundai,AccentGLS
14995,2010,42637,City of Industry, CA,KMHGC4DE0AU090078,Hyundai,Genesis4dr
14888,2016,42436,Hattiesburg, MS,5NPE24AF4GH342204,Hyundai,Sonata2.4L
17888,2016,42434,Fayetteville, AR,KM8J33A49GU118612,Hyundai,TucsonFWD
11698,2016,42367,Antioch, IL,5NPDH4AE4GH784708,Hyundai,ElantraSE
13197,2017,42275,Charlotte, NC,5NPE24AF8HH444459,Hyundai,Sonata2.4L
12390,2016,42259,South Easton, MA,5NPE24AF3GH353646,Hyundai,Sonata2.4L
9979,2015,42214,Phoenix, AZ,5NPE24AF2FH187392,Hyundai,SonataSE
17523,2015,42153,Fayetteville, NC,5NPE34AB0FH138525,Hyundai,Sonata2.0T
11488,2013,42102,Glenview, IL,KMHD35LE1DU029451,Hyundai,Elantra
26500,2014,42049,Seaside, CA,KMHGH4JHXEU086920,Hyundai,EquusSignature
26750,2014,42046,Rockford, IL,KM8SRDHF5EU075173,Hyundai,Santa
20500,2014,42014,Colorado Springs, CO,5XYZUDLB1EG206221,Hyundai,Santa
14500,2017,41958,Wilmington, NC,5NPE24AF4HH445267,Hyundai,SonataSE
12999,2016,41850,Huntington Beach, CA,KMHTC6AD2GU277532,Hyundai,VelosterAutomatic
12900,2013,41804,Las Vegas, NV,5NPEC4AC2DH569969,Hyundai,SonataLimited
14991,2016,41720,Lancaster, CA,5NPDH4AE8GH696115,Hyundai,ElantraSE
12786,2016,41695,Orlando, FL,KMHD35LH3GU291714,Hyundai,Elantra
18995,2013,41683,Kingman, AZ,5XYZW3LA1DG025145,Hyundai,Santa
25888,2013,41442,Medford, NY,KM8SRDHFXDU003853,Hyundai,Santa
16487,2016,41430,West Springfield, MA,5XYZTDLB9GG321753,Hyundai,Santa
11288,2013,41178,Wichita Falls, TX,KMHTC6AD2DU101057,Hyundai,VelosterAutomatic
12199,2012,41128,Columbia, SC,KMHTC6ADXCU042404,Hyundai,Veloster3dr
16773,2014,41125,Chillicothe, OH,5XYZT3LB8EG151067,Hyundai,Santa
22413,2014,41120,Omaha, NE,5XYZUDLA7EG167206,Hyundai,Santa
12695,2017,41112,Burbank, IL,KMHD74LF8HU071841,Hyundai,Elantra4dr
9991,2009,41068,South Bend, IN,5NPET46F79H469456,Hyundai,Sonata4dr
13995,2016,41041,Austin, TX,5NPE24AF4GH268010,Hyundai,Sonata2.4L
14888,2016,41030,North Charleston, SC,5NPE24AF8GH388375,Hyundai,Sonata4dr
9499,2016,40938,Chesapeake, VA,KMHCT4AE6GU057839,Hyundai,AccentSE
15988,2014,40902,Renton, WA,KMHTC6AE6EU208879,Hyundai,VelosterTurbo
8991,2016,40871,Garden Grove, CA,KMHCT4AE6GU030978,Hyundai,AccentSE
12196,2016,40822,Wappingers Falls, NY,5NPE24AF8GH374203,Hyundai,Sonata2.4L
15998,2013,40633,Hollywood, FL,KMHHU6KJ8DU100485,Hyundai,Genesis
17879,2017,40628,Hazelwood, MO,5XYZTDLBXHG406358,Hyundai,Santa
13849,2015,40625,Philadelphia, PA,5NPE24AF2FH008333,Hyundai,SonataSE
13992,2015,40621,Costa Mesa, CA,5NPE24AF5FH229327,Hyundai,SonataSE
13197,2017,40591,Vero Beach, FL,5NPE24AF5HH445259,Hyundai,Sonata2.4L
10000,2012,40427,Louisville, KY,KMHTC6AD8CU079421,Hyundai,Veloster3dr
13950,2016,40382,Riverdale, UT,5NPE24AFXGH396171,Hyundai,Sonata2.4L
13995,2016,40359,Kissimmee, FL,5NPE24AF6GH393901,Hyundai,Sonata2.4L
16999,2016,40255,Ellensburg, WA,5XYZTDLB1GG317258,Hyundai,Santa
11590,2016,40192,Charlottesville, VA,KMHCT4AE9GU991378,Hyundai,AccentSE
11994,2016,40176,San Antonio, TX,5NPE24AF2GH370485,Hyundai,Sonata2.4L
23204,2017,40155,Sandy, UT,KM8SMDHF1HU169943,Hyundai,Santa
23886,2017,40091,Aurora, IL,KM8SMDHF6HU169999,Hyundai,Santa
18150,2014,40071,Columbia, SC,5XYZU3LB6EG211568,Hyundai,Santa
13791,2012,40065,Sarasota, FL,KMHHU6KH7CU076661,Hyundai,Genesis
11995,2013,40065,Naugatuck, CT,5NPEB4AC9DH761165,Hyundai,SonataGLS
18900,2014,40022,Denville, NJ,KM8JUCAG2EU848981,Hyundai,TucsonLimited
12000,2016,40020,Clearwater, FL,5NPE24AF1GH352902,Hyundai,Sonata2.4L
17500,2016,40000,Reading, PA,5XYZTDLB5GG369931,Hyundai,Santa
13597,2017,39986,Victorville, CA,5NPE24AF6HH439406,Hyundai,Sonata2.4L
17490,2017,39942,Duluth, GA,5XYZT3LB7HG415125,Hyundai,Santa
10695,2016,39788,Winter Park, FL,5NPDH4AE6GH738569,Hyundai,ElantraSE
12987,2016,39627,Alcoa, TN,5NPE24AF6GH347663,Hyundai,Sonata2.4L
19990,2016,39424,Fort Collins, CO,KM8SMDHF5GU151413,Hyundai,Santa
13999,2015,39411,Bentonville, AR,5NPE34AF4FH129894,Hyundai,Sonata2.4L
12995,2013,39355,Long Beach, CA,5NPEB4ACXDH795390,Hyundai,SonataGLS
18973,2013,39325,Garden City, GA,KM8JUCAC9DU605552,Hyundai,TucsonLimited
15995,2016,39105,Winter Park, FL,KM8J33A44GU091397,Hyundai,TucsonFWD
18279,2017,39002,West Palm Beach, FL,5XYZTDLB1HG430600,Hyundai,Santa
16790,2016,38959,Waldorf, MD,KM8J3CA43GU066510,Hyundai,TucsonAWD
16765,2016,38862,Corpus Christi, TX,5NPE24AFXGH339503,Hyundai,Sonata2.4L
18279,2017,38857,Milwaukee, WI,5XYZTDLBXHG437755,Hyundai,Santa
16293,2015,38781,Bedford, OH,5NPE34AF8FH106215,Hyundai,SonataLimited
13595,2016,38780,Poway, CA,5NPE24AF0GH274094,Hyundai,Sonata2.4L
14481,2016,38745,Oklahoma City, OK,5NPE24AF8GH323073,Hyundai,Sonata2.4L
16911,2016,38710,Orlando, FL,5XYZT3LBXGG352603,Hyundai,Santa
13147,2017,38626,Livermore, CA,KMHD35LH8HU350113,Hyundai,Elantra
12977,2015,38542,Melrose Park, IL,5NPDH4AE2FH642596,Hyundai,ElantraSE
11490,2013,38448,NORMAN, OK,KMHTC6ADXDU175567,Hyundai,VelosterRE:MIX
13934,2016,38430,West Springfield, MA,5NPE24AF5GH371212,Hyundai,Sonata2.4L
14544,2014,38270,Vienna, VA,5NPEC4AC6EH857821,Hyundai,SonataLimited
13999,2014,38197,Pontiac, MI,5NPEB4AC0EH913545,Hyundai,SonataGLS
16850,2016,38193,Belleville, IL,5XYZT3LB0GG370639,Hyundai,Santa
12325,2013,38152,Laurel, MD,5NPEB4AC0DH702540,Hyundai,SonataGLS
12094,2017,37995,San Mateo, CA,KMHD74LF3HU086036,Hyundai,Elantra4dr
18279,2017,37964,Vero Beach, FL,5XYZTDLB3HG405939,Hyundai,Santa
17587,2017,37951,Waldorf, MD,5XYZT3LBXHG423087,Hyundai,Santa
9045,2015,37858,Miami, FL,KMHCT4AE1FU836144,Hyundai,AccentGLS
19811,2015,37853,Paramus, NJ,5XYZUDLB3FG242977,Hyundai,Santa
12999,2016,37815,New Carrollton, MD,5NPE24AF5GH276567,Hyundai,Sonata2.4L
18950,2016,37770,Pensacola, FL,5XYZT3LB1GG359584,Hyundai,Santa
10995,2014,37728,Malden, MA,KMHDH4AE4EU191039,Hyundai,Elantra4dr
21999,2014,37686,Bremerton, WA,5XYZTDLB3EG203128,Hyundai,Santa
16486,2016,37665,Eugene, OR,5NPE24AF9GH280959,Hyundai,Sonata2.4L
12499,2016,37599,Montebello, CA,5NPE24AFXGH325309,Hyundai,Sonata2.4L
13980,2015,37572,Doral, FL,KM8JU3AG3FU063032,Hyundai,TucsonFWD
15480,2014,37559,Hartsville, SC,5NPEC4AC2EH819793,Hyundai,SonataLimited
13597,2017,37499,Waldorf, MD,5NPE24AF2HH446496,Hyundai,Sonata2.4L
12274,2016,37475,Cranbury, NJ,5NPDH4AE8GH734748,Hyundai,ElantraSE
13597,2017,37415,Houston, TX,5NPE24AF5HH443236,Hyundai,Sonata2.4L
21999,2016,37403,Vacaville, CA,KM8SMDHF6GU161948,Hyundai,Santa
15990,2014,37334,Arlington, TX,KMHDH4AE9EU170364,Hyundai,Elantra4dr
12995,2012,37310,Brooklyn, NY,KM8JU3AC9CU475951,Hyundai,TucsonFWD
19602,2017,37230,Vancouver, WA,5XYZTDLB2HG438544,Hyundai,Santa
11995,2015,37132,Duarte, CA,KMHTC6AD3FU236406,Hyundai,VelosterAutomatic
13597,2017,37086,Victorville, CA,5NPE24AF9HH446785,Hyundai,Sonata2.4L
18990,2013,37056,Downingtown, PA,KM8SN4HF3DU009912,Hyundai,Santa
27988,2015,37003,Glenview, IL,KMHGN4JE8FU028031,Hyundai,Genesis3.8L
13499,2014,36938,Keene, NH,5NPDH4AE3EH532560,Hyundai,ElantraSE
16899,2016,36924,Irving, TX,5XYZT3LB2GG348576,Hyundai,Santa
20995,2015,36914,Cincinnati, OH,5NPE34AF2FH037831,Hyundai,SonataLimited
22888,2015,36900,Carrollton, TX,KMHHU6KJ0FU123360,Hyundai,Genesis
11308,2016,36888,Seekonk, MA,KMHDH4AE3GU515309,Hyundai,Elantra4dr
16230,2015,36837,Scottsdale, AZ,5NPE34AF7FH083297,Hyundai,Sonata2.4L
13888,2015,36772,Norman, OK,5NPE24AF5FH020489,Hyundai,SonataSE
21697,2014,36755,Newport News, VA,5XYZUDLA2EG149129,Hyundai,Santa
19991,2015,36708,El Paso, TX,KM8JU3AG4FU965303,Hyundai,TucsonFWD
10377,2014,36673,Las Vegas, NV,KMHCT5AE5EU158776,Hyundai,AccentGS
15595,2016,36484,Live Oak, TX,5NPDH4AE3GH712446,Hyundai,ElantraSE
13258,2016,36435,Summerville, SC,5NPE24AF1GH405517,Hyundai,Sonata2.4L
12494,2017,36418,New York, NY,KMHD74LF0HU111006,Hyundai,Elantra4dr
13988,2016,36395,Pensacola, FL,5NPE24AF1GH352933,Hyundai,Sonata2.4L
16000,2015,36385,Lees Summit, MO,5NPE34AF4FH024241,Hyundai,Sonata2.4L
16961,2016,36339,Nashville, TN,KM8J33A46GU109916,Hyundai,TucsonFWD
18352,2016,36335,Beaumont, TX,KM8J33A46GU094043,Hyundai,TucsonFWD
18988,2016,36320,Glenview, IL,KM8J3CA41GU125733,Hyundai,TucsonAWD
11990,2011,36103,Feasterville, PA,KM8JT3AB0BU243490,Hyundai,TucsonFWD
13387,2017,36068,Miami, FL,KMHD74LF9HU086073,Hyundai,Elantra4dr
14967,2014,36004,Winnsboro, LA,5NPDH4AE3EH492710,Hyundai,ElantraSE
16591,2014,35999,St. Petersburg, FL,KM8JU3AG1EU861043,Hyundai,TucsonLimited
12000,2014,35808,Raleigh, NC,5NPEB4AC2EH860024,Hyundai,SonataGLS
15991,2013,35801,Lake Wales, FL,KMHHT6KD4DU089269,Hyundai,Genesis
12494,2017,35797,San Mateo, CA,KMHD74LF9HU083173,Hyundai,Elantra4dr
13997,2017,35774,Waldorf, MD,5NPE24AF8HH489868,Hyundai,Sonata2.4L
18777,2013,35725,Waukesha, WI,KM8SMDHF7DU012282,Hyundai,Santa
12882,2016,35717,Tucson, AZ,KMHD35LH3GU251875,Hyundai,Elantra
16800,2016,35675,Chicago, IL,5XYZTDLB9GG329299,Hyundai,Santa
17998,2014,35632,Mobile, AL,5NPEC4AB6EH921993,Hyundai,SonataLimited
13915,2015,35524,Lewisville, TX,5NPE24AF5FH184986,Hyundai,SonataSE
10999,2015,35507,Schaumburg, IL,KMHDH4AE4FU225742,Hyundai,Elantra4dr
16360,2013,35501,Roanoke, VA,KM8JUCAC0DU606699,Hyundai,TucsonLimited
12977,2014,35452,Round Rock, TX,5NPDH4AE5EH540966,Hyundai,ElantraLimited
15985,2014,35436,Millville, NJ,5NPDH4AE1EH489580,Hyundai,Elantra4dr
16899,2013,35388,Fairfax, VA,KMHHT6KD4DU092155,Hyundai,Genesis
13898,2013,35378,Manassas, VA,5NPDH4AE4DH319146,Hyundai,ElantraLimited
12494,2017,35363,Lawrenceville, GA,KMHD74LF5HU121109,Hyundai,Elantra4dr
11700,2017,35300,Mooresville, NC,KMHD74LF6HU072549,Hyundai,Elantra4dr
10995,2013,35270,Lexington, KY,5NPDH4AE7DH412033,Hyundai,ElantraLimited
11905,2016,35255,Amherst, VA,5NPDH4AE1GH751858,Hyundai,ElantraSE
18071,2015,35225,Highland Park, IL,5NPE34AF3FH078677,Hyundai,Sonata2.4L
12494,2017,35225,Fairfield, CA,KMHD74LF2HU093656,Hyundai,Elantra4dr
14999,2016,35215,Colorado Springs, CO,5NPE24AF1GH385382,Hyundai,Sonata2.4L
14765,2015,35197,Wichita, KS,5NPDH4AE5FH622164,Hyundai,ElantraSE
22726,2017,35136,Des Moines, IA,KM8SM4HF9HU169690,Hyundai,Santa
14585,2016,35075,Spokane Valley, WA,5NPE24AF9GH282713,Hyundai,Sonata2.4L
13997,2017,35039,Woburn, MA,5NPE24AF5HH441602,Hyundai,Sonata2.4L
12198,2015,35039,Elyria, OH,5NPE24AF3FH020488,Hyundai,Sonata2.4L
18679,2017,35000,Knightdale, NC,5XYZTDLB4HG432552,Hyundai,Santa
13495,2016,34983,Newington, NH,KMHTC6AD4GU275541,Hyundai,VelosterAutomatic
17987,2015,34972,Boulder, CO,KM8JTCAF7FU017651,Hyundai,TucsonAWD
11999,2013,34958,Waco, TX,5NPDH4AE0DH304434,Hyundai,ElantraGLS
14988,2014,34920,Reno, NV,5NPEB4AC5EH900256,Hyundai,SonataGLS
13997,2017,34903,Albuquerque, NM,5NPE24AF7HH447255,Hyundai,Sonata2.4L
17908,2015,34862,Savannah, TN,5NPE34AB1FH210686,Hyundai,Sonata2.0T
21495,2014,34818,Killeen, TX,KMHHU6KJ4EU118466,Hyundai,Genesis
20900,2016,34792,Middletown, RI,KM8J3CA41GU125747,Hyundai,TucsonAWD
10900,2016,34717,Hollywood, FL,KMHCT4AE4GU978327,Hyundai,AccentSE
17987,2017,34698,Victorville, CA,5XYZT3LB7HG419742,Hyundai,Santa
21995,2015,34697,Kailua, HI,KMHHU6KJ4FU125872,Hyundai,Genesis
11450,2013,34673,Burlington, NC,5NPEB4AC7DH804322,Hyundai,Sonata4dr
17998,2015,34538,Hazelwood, MO,5NPE34AF6FH012706,Hyundai,SonataLimited
15990,2015,34534,Jacksonville, FL,5NPE24AAXFH127915,Hyundai,Sonata1.6T
13499,2014,34464,East Haven, CT,KMHEC4A45EA113557,Hyundai,Sonata
14726,2013,34458,Flowood, MS,5NPEC4ABXDH644666,Hyundai,SonataLimited
17995,2014,34416,Omaha, NE,5NPEC4ABXEH823002,Hyundai,SonataLimited
10991,2014,34378,Garden Grove, CA,KMHDH4AE2EU116310,Hyundai,Elantra4dr
12494,2017,34376,Roselle, IL,KMHD74LFXHU071422,Hyundai,Elantra4dr
15995,2013,34366,Torrington, CT,5NPEC4AB8DH577453,Hyundai,SonataSE
13547,2017,34342,Greenwood, IN,KMHD35LH5HU349050,Hyundai,Elantra
17998,2017,34336,Tulsa, OK,5XYZT3LB4HG408617,Hyundai,Santa
27034,2015,34217,Rogers, AR,KM8SRDHF7FU130269,Hyundai,Santa
18679,2017,34188,New Castle, DE,5XYZTDLB9HG442168,Hyundai,Santa
12494,2017,34185,San Mateo, CA,KMHD74LF7HU086668,Hyundai,Elantra4dr
22525,2017,34141,Tampa, FL,KM8SMDHF6HU169355,Hyundai,Santa
22500,2015,34126,Noblesville, IN,5XYZUDLA2FG269000,Hyundai,Santa
14890,2014,34065,Schaumburg, IL,KMHD35LH9EU222815,Hyundai,Elantra
17210,2016,34050,New Braunfels, TX,KM8J33A40GU074712,Hyundai,TucsonFWD
15885,2015,34039,Lanham, MD,5NPE24AF9FH029714,Hyundai,SonataSE
13477,2013,33940,Temecula, CA,5NPDH4AE9DH220886,Hyundai,ElantraLimited
13997,2014,33893,Marietta, GA,KMHTC6AE2EU200777,Hyundai,VelosterTurbo
16894,2016,33828,Mobile, AL,5XYZT3LB4GG373429,Hyundai,Santa
13230,2016,33819,Las Vegas, NV,5NPE24AF1GH344847,Hyundai,Sonata4dr
16000,2014,33777,Ewing, NJ,KM8JU3AG0EU871529,Hyundai,TucsonSE
13588,2016,33732,Lynnwood, WA,5NPE24AF7GH384026,Hyundai,Sonata2.4L
18998,2015,33700,Greeley, CO,5NPE34AF3FH033416,Hyundai,SonataLimited
12494,2017,33697,Vero Beach, FL,KMHD74LF4HU095246,Hyundai,Elantra4dr
15300,2015,33636,New Haven, CT,5NPE24AF7FH140679,Hyundai,Sonata2.4L
15990,2013,33540,Indianapolis, IN,5NPEC4AC7DH781475,Hyundai,SonataSE
16999,2014,33482,MIAMI, FL,KMHHT6KD7EU119348,Hyundai,Genesis
18991,2014,33429,Macon, GA,KMHGC4DD4EU264229,Hyundai,Genesis3.8
18999,2015,33403,Scottsdale, AZ,5NPE34AF4FH036986,Hyundai,SonataLimited
17992,2015,33299,San Antonio, TX,5NPE34AF2FH020706,Hyundai,Sonata2.4L
13589,2016,33205,Long Island  City, NY,5NPE24AF7GH419695,Hyundai,Sonata2.4L
16600,2014,33178,Kansas City, MO,5NPEC4AB5EH892812,Hyundai,SonataLimited
17987,2017,33110,San Mateo, CA,5XYZT3LB4HG411047,Hyundai,Santa
16154,2016,33015,DAYTON, OH,5XYZT3LB1GG342574,Hyundai,Santa
13995,2015,32813,El Paso, TX,5NPE24AF4FH090162,Hyundai,Sonata2.4L
12494,2017,32788,Fairfield, CA,KMHD74LF1HU083751,Hyundai,Elantra4dr
15310,2014,32786,Portland, OR,KMHD35LH7EU171587,Hyundai,Elantra
13980,2013,32771,Heath, OH,5NPEC4AB8DH745513,Hyundai,SonataSE
29500,2015,32707,Lincoln, NE,KM8SRDHF5FU112711,Hyundai,Santa
15997,2017,32669,Sherwood, AR,5NPE24AF1HH439670,Hyundai,SonataSE
19987,2017,32660,Henrico, VA,5XYZT3LB9HG429236,Hyundai,Santa
20991,2017,32658,Littleton, CO,5XYZTDLB6HG439440,Hyundai,Santa
23999,2014,32656,North Aurora, IL,5XYZUDLB3EG229757,Hyundai,Santa
31994,2016,32647,Hanover, PA,KM8SRDHF9GU131201,Hyundai,Santa
12450,2014,32628,Waterbury, CT,5NPEB4AC6EH938112,Hyundai,Sonata4dr
11900,2013,32599,Richmond, VA,5NPDH4AE8DH220703,Hyundai,ElantraGLS
12796,2015,32541,Norfolk, VA,KMHTC6AD6FU231846,Hyundai,VelosterAutomatic
16930,2015,32506,Littleton, CO,5NPE34AF2FH027400,Hyundai,Sonata2.4L
23997,2017,32498,Joplin, MO,KM8SM4HF3HU169653,Hyundai,Santa
15997,2014,32498,Northampton, MA,KM8JT3AF5EU946994,Hyundai,TucsonGLS
16290,2016,32490,Harrisburg, PA,KMHTC6AE7GU253767,Hyundai,VelosterAutomatic
13900,2017,32460,Aurora, CO,KMHD74LF5HU095160,Hyundai,ElantraSE
21998,2016,32454,Roanoke Rapids, NC,KM8SMDHF6GU156331,Hyundai,Santa
18990,2013,32450,Raleigh, NC,KMHGC4DDXDU247739,Hyundai,Genesis3.8
18877,2017,32348,Nicholasville, KY,5XYZTDLBXHG441949,Hyundai,Santa
22056,2017,32287,O'Fallon, IL,KM8SMDHF7HU208096,Hyundai,Santa
12494,2017,32204,San Mateo, CA,KMHD74LF4HU118380,Hyundai,Elantra4dr
19990,2015,32202,Duluth, GA,5NPE34AF7FH059923,Hyundai,SonataLimited
12494,2017,32190,Victorville, CA,KMHD74LF4HU083257,Hyundai,Elantra4dr
12400,2013,32179,Mechanicsburg, PA,KMHTC6AD9DU173583,Hyundai,VelosterAutomatic
12494,2017,32161,Fort Worth, TX,KMHD74LFXHU079813,Hyundai,Elantra4dr
12495,2015,32041,Cary, NC,5NPE24AF9FH016543,Hyundai,SonataSE
20483,2014,31945,Princeton, NJ,5XYZUDLA2EG156274,Hyundai,Santa
25330,2014,31817,San Antonio, TX,KMHGC4DH7EU263451,Hyundai,Genesis5.0
11995,2015,31772,Homestead, FL,5NPE24AF2FH205633,Hyundai,SonataSE
13997,2017,31672,Houston, TX,5NPE24AF6HH440782,Hyundai,Sonata2.4L
14500,2015,31592,Homestead, FL,5NPE34AF5FH047253,Hyundai,Sonata2.4L
19700,2014,31378,New Haven, CT,5XYZTDLBXEG206530,Hyundai,Santa
18990,2014,31308,Olympia, WA,KMHEC4A40EA107911,Hyundai,Sonata
12494,2017,31252,Escondido, CA,KMHD74LF6HU094812,Hyundai,Elantra4dr
16347,2014,31169,O'Fallon, IL,5XYZU3LB7EG155527,Hyundai,Santa
11671,2013,31120,Orlando, FL,KMHTC6AD3DU131832,Hyundai,VelosterRE:MIX
15000,2016,31076,Hooksett, NH,KMHTC6AD2GU277109,Hyundai,VelosterAutomatic
26877,2015,30995,Las Vegas, NV,KM8SR4HF3FU115316,Hyundai,Santa
17987,2017,30995,Victorville, CA,5XYZT3LB6HG403502,Hyundai,Santa
13997,2017,30933,Woburn, MA,5NPE24AF3HH448709,Hyundai,Sonata2.4L
13977,2015,30837,Carson, CA,KMHDH4AE1FU304060,Hyundai,Elantra4dr
13847,2015,30693,Shreveport, LA,5NPDH4AE7FH587515,Hyundai,ElantraSE
21997,2017,30678,Jonesboro, AR,KM8SM4HF0HU171697,Hyundai,Santa
12494,2017,30666,Knoxville, TN,KMHD74LF7HU071149,Hyundai,Elantra4dr
19934,2013,30650,Gresham, OR,KM8JUCAC1DU756434,Hyundai,TucsonLimited
12494,2017,30614,Tampa, FL,KMHD74LF7HU111097,Hyundai,Elantra4dr
18995,2017,30572,Amherst, VA,5XYZTDLB8HG441481,Hyundai,Santa
10500,2015,30467,Victor, NY,KMHCT5AE2FU219552,Hyundai,AccentGS
21995,2014,30425,Crystal Lake, IL,5XYZWDLA7EG141635,Hyundai,Santa
22500,2017,30212,Santa Rosa, CA,KM8SMDHF7HU190411,Hyundai,Santa
20750,2015,30207,Bristol, TN,KMHHT6KJ0FU131090,Hyundai,Genesis
13957,2015,30181,Wentzville, MO,5NPE24AF1FH096288,Hyundai,SonataSE
16495,2013,30133,Aurora, IL,KMHHT6KD3DU103534,Hyundai,Genesis
14871,2011,30052,Wappingers Falls, NY,KM8NUDCC2BU176983,Hyundai,VeracruzAWD
20888,2016,29971,Bastrop, TX,KM8SN4HF7GU142774,Hyundai,Santa
12862,2011,29905,Sanford, FL,KM8JU3AC3BU210926,Hyundai,TucsonFWD
19489,2015,29871,Colorado Springs, CO,KM8JUCAGXFU103073,Hyundai,TucsonAWD
12559,2016,29824,Miami Lakes, FL,5NPDH4AE2GH793004,Hyundai,ElantraSE
